OASIS_ID,Compound_name,Assay_Endpoint,POD_um,POD_um_l,POD_um_u,Bioactivity_POD
OASIS1835,Dacomitinib,Cells_RNA,5.015318782804789,4.818132531005214,5.218295094443863,false
OASIS1835,Dacomitinib,Cytoplasm_AGP,4.977393054178936,4.835306444380426,5.12149839425876,false
OASIS1835,Dacomitinib,Cytoplasm_AreaShape,6.104063805690871,6.01688882267173,6.191902149773181,false
OASIS1835,Dacomitinib,Cytoplasm_DNA,1.0342757839130263,1.0151054954434346,1.0536454080998674,true
OASIS1835,Dacomitinib,Cytoplasm_Mito,5.369910523451484,5.285636651856571,5.455117473852148,false
OASIS1835,Dacomitinib,Cytoplasm_RNA,8.412185321212661,8.151794672418589,8.68898809133052,false
OASIS1835,Dacomitinib,Nuclei_AGP,9.5080039981501,9.427206648257545,9.589127724691163,false
OASIS1835,Dacomitinib,Nuclei_AreaShape,3.1863061373030988,3.1114912168998377,3.2624031836814344,false
OASIS1835,Dacomitinib,Nuclei_DNA,7.083047670657948,7.036508462743366,7.129645418190103,false
OASIS1835,Dacomitinib,Nuclei_Mito,6.7641351598113095,6.684611144767487,6.844509801684719,false
OASIS1146,Trazodone,Cells_AGP,93.21220153985985,89.74187862626094,96.5636630644161,false
OASIS1146,Trazodone,Cells_RNA,86.308478534061,82.06957292491103,90.61322398464745,false
OASIS1146,Trazodone,Cytoplasm_AGP,88.70429670430916,82.3684189368751,95.27805243586606,false
OASIS1146,Trazodone,Nuclei_AreaShape,55.66140795992788,53.26531054706115,58.11206812244665,false
OASIS1146,Trazodone,Nuclei_DNA,27.07974752757157,24.213331416403445,30.16180734106165,true
OASIS639,Nomifensine,Cells_RNA,78.60633103516297,76.3309504552538,80.81823371008426,false
OASIS639,Nomifensine,Cytoplasm_RNA,74.27097849173009,72.21100418078164,76.2751042609643,false
OASIS639,Nomifensine,Nuclei_DNA,62.54708888683676,59.40365337762142,65.77038980497709,true
OASIS639,Nomifensine,Nuclei_ER,88.86532425012714,85.7427081332937,91.95521104123901,false
OASIS639,Nomifensine,Nuclei_RNA,81.91411482759759,79.52176012639333,84.23977839285776,false
OASIS1839,Lenvatinib,Cells_AGP,5.551455866329117,5.09563572371045,6.017337028334955,false
OASIS1839,Lenvatinib,Cells_AreaShape,11.545502193090137,10.899799894817914,12.196855113268018,false
OASIS1839,Lenvatinib,Cells_DNA,6.746910104972723,5.693526196939584,7.837938107861514,false
OASIS1839,Lenvatinib,Cells_ER,6.123673258793535,5.203339415353007,7.088374755761992,false
OASIS1839,Lenvatinib,Cells_Mito,5.315720152573289,4.001705501558161,6.998865533551368,false
OASIS1839,Lenvatinib,Cells_RNA,5.568271071402322,5.239803816604813,5.900417479385841,false
OASIS1839,Lenvatinib,Cytoplasm_AGP,4.642650775791535,4.2621738227049075,5.032406940420728,false
OASIS1839,Lenvatinib,Cytoplasm_AreaShape,17.596530892628078,17.008524139881594,18.19342446116977,false
OASIS1839,Lenvatinib,Cytoplasm_DNA,6.445516437747806,5.597219877767104,7.300229650840195,false
OASIS1839,Lenvatinib,Cytoplasm_ER,10.93375791763774,10.67151092191712,11.190149279562238,false
OASIS1839,Lenvatinib,Cytoplasm_Mito,4.650700322760361,4.098446273253503,5.2285400163296005,false
